user_id,timestamp,hour,day_of_week,data_volume_mb,num_files_accessed,login_attempts,failed_logins,location,device,session_duration_min,is_anomalous
U029,2025-12-05 12:48:48,12,4,16.78,9,1,0,Remote_VPN,Laptop_A,22.07,0
U021,2025-12-05 12:49:48,12,4,4.06,6,1,0,Office_B,Laptop_A,1.43,0
U029,2025-12-05 12:54:48,12,4,32.44,8,1,0,Office_B,Laptop_B,6.33,0
U049,2025-12-05 12:56:48,12,4,9.2,4,1,0,Office_A,Laptop_A,25.56,0
U042,2025-12-05 12:57:48,12,4,10.74,2,1,0,Office_A,Desktop_A,94.85,0
U043,2025-12-05 12:58:48,12,4,179.25,24,2,0,Office_A,Desktop_A,47.52,1
U045,2025-12-05 13:00:48,13,4,6.43,2,1,0,Office_B,Laptop_A,8.89,0
U032,2025-12-05 13:00:48,13,4,12.58,4,1,0,Office_B,Desktop_A,5.12,0
U003,2025-12-05 13:01:47,13,4,29.58,2,1,0,Office_A,Laptop_A,8.51,0
U005,2025-12-05 13:01:48,13,4,6.31,7,1,0,Office_A,Desktop_A,29.78,0
U011,2025-12-05 13:01:48,13,4,15.89,3,1,0,Office_A,Laptop_A,54.39,0
U009,2025-12-05 13:09:48,13,4,30.43,4,1,0,Office_A,Laptop_A,32.88,0
U007,2025-12-05 13:13:48,13,4,14.91,9,1,0,Office_A,Laptop_A,23.1,0
U015,2025-12-05 13:18:48,13,4,121.29,20,1,1,Office_A,Unknown_Device,31.37,1
U022,2025-12-05 13:25:48,13,4,8.51,1,1,0,Office_B,Laptop_A,22.46,0
U022,2025-12-05 13:27:48,13,4,15.03,11,1,0,Office_A,Desktop_A,92.14,0
U028,2025-12-05 13:30:48,13,4,2.98,5,1,0,Office_A,Laptop_B,20.92,0
U013,2025-12-05 13:31:48,13,4,1.51,5,1,0,Office_B,Laptop_B,3.33,0
U011,2025-12-05 13:33:48,13,4,1.3,3,1,0,Remote_VPN,Laptop_B,10.77,0
U019,2025-12-05 13:35:48,13,4,4.35,6,1,0,Office_A,Desktop_A,85.57,0
U006,2025-12-05 13:36:48,13,4,8.67,5,1,0,Office_B,Laptop_A,85.02,0
U039,2025-12-05 13:36:48,13,4,10.74,2,1,0,Office_B,Laptop_B,19.96,0
U020,2025-12-05 13:37:48,13,4,3.77,10,1,0,Office_A,Laptop_A,21.72,0
U026,2025-12-05 13:37:48,13,4,2.98,6,1,0,Office_A,Laptop_A,10.39,0
U009,2025-12-05 13:38:48,13,4,4.6,3,1,0,Office_B,Desktop_A,20.97,0
U037,2025-12-05 13:39:48,13,4,75.69,16,4,1,Office_B,Laptop_A,40.81,1
U020,2025-12-05 13:41:48,13,4,2.84,5,1,0,Remote_VPN,Desktop_A,4.47,0
U042,2025-12-05 13:45:48,13,4,8.79,5,1,0,Office_B,Desktop_A,19.36,0
U006,2025-12-05 13:46:48,13,4,15.26,4,1,0,Office_A,Laptop_A,62.45,0
U018,2025-12-05 13:46:48,13,4,1.8,3,1,0,Remote_VPN,Desktop_A,66.35,0
U049,2025-12-05 13:50:48,13,4,16.93,8,1,0,Office_A,Desktop_A,10.9,0
U041,2025-12-05 13:55:48,13,4,6.64,8,1,0,Office_A,Laptop_A,7.71,0
U036,2025-12-05 13:56:48,13,4,17.67,4,1,0,Office_B,Desktop_A,14.63,0
U005,2025-12-05 14:01:48,14,4,16.37,5,1,0,Office_A,Desktop_A,22.21,0
U034,2025-12-05 14:03:48,14,4,10.55,3,1,0,Office_B,Laptop_A,10.84,0
U001,2025-12-05 14:09:47,14,4,7.35,8,1,0,Remote_VPN,Laptop_A,5.64,0
U041,2025-12-05 14:11:48,14,4,9.03,8,1,0,Office_A,Laptop_A,2.1,0
U014,2025-12-05 14:12:48,14,4,1.11,3,1,0,Office_A,Laptop_A,0.98,0
U019,2025-12-05 14:13:48,14,4,21.68,8,1,0,Office_B,Desktop_A,42.22,0
U035,2025-12-05 14:13:48,14,4,2.57,5,1,0,Remote_VPN,Laptop_A,32.51,0
U028,2025-12-05 14:23:48,14,4,11.59,4,1,0,Office_B,Laptop_A,15.22,0
U018,2025-12-05 14:25:48,14,4,4.76,4,1,0,Office_A,Laptop_A,69.52,0
U047,2025-12-05 14:28:48,14,4,15.39,5,1,0,Office_A,Laptop_A,61.24,0
U017,2025-12-05 14:28:48,14,4,4.56,4,1,0,Office_A,Desktop_A,31.76,0
U022,2025-12-05 14:29:48,14,4,8.57,6,1,0,Office_A,Desktop_A,4.04,0
U034,2025-12-05 14:29:48,14,4,15.05,3,1,0,Office_A,Laptop_B,15.15,0
U018,2025-12-05 14:30:48,14,4,7.02,2,1,0,Office_A,Laptop_A,98.59,0
U007,2025-12-05 14:31:48,14,4,9.38,2,1,0,Office_A,Desktop_A,33.77,0
U001,2025-12-05 14:34:47,14,4,20.2,5,1,0,Office_A,Desktop_A,6.75,0
U040,2025-12-05 14:38:48,14,4,18.68,5,1,0,Office_A,Laptop_A,17.93,0
U018,2025-12-05 14:40:48,14,4,2.35,6,1,0,Office_A,Laptop_A,1.8,0
U041,2025-12-05 14:41:48,14,4,5.92,7,1,0,Office_B,Laptop_A,28.07,0
U001,2025-12-05 14:48:47,14,4,0.06,6,1,0,Office_B,Desktop_A,17.52,0
U033,2025-12-05 14:48:48,14,4,114.56,18,2,2,Unknown,Desktop_A,10.91,1
U026,2025-12-05 14:59:48,14,4,4.62,7,1,0,Office_A,Laptop_A,22.42,0
U022,2025-12-05 15:05:48,15,4,17.39,5,1,0,Office_A,Desktop_A,138.82,0
U044,2025-12-05 15:09:48,15,4,9.4,1,1,0,Office_A,Laptop_B,46.79,0
U010,2025-12-05 15:09:48,15,4,82.84,14,1,0,Office_B,Unknown_Device,87.62,1
U045,2025-12-05 15:24:48,15,4,18.74,9,1,0,Office_A,Desktop_A,42.01,0
U018,2025-12-05 15:24:48,15,4,9.01,7,1,0,Office_A,Laptop_A,5.57,0
U021,2025-12-05 15:29:48,15,4,11.07,2,1,0,Remote_VPN,Laptop_B,15.16,0
U010,2025-12-05 15:48:48,15,4,101.1,25,1,0,Unknown,Unknown_Device,52.07,1
U029,2025-12-05 15:51:48,15,4,2.75,4,1,0,Remote_VPN,Laptop_A,1.83,0
U004,2025-12-05 15:57:47,15,4,1.92,10,1,0,Office_A,Desktop_A,81.64,0
U046,2025-12-05 15:57:48,15,4,5.61,6,1,0,Office_A,Laptop_B,15.26,0
U013,2025-12-05 15:57:48,15,4,18.39,5,1,0,Remote_VPN,Desktop_A,60.89,0
U007,2025-12-05 16:27:48,16,4,4.5,2,1,0,Office_A,Laptop_B,14.66,0
U027,2025-12-05 16:49:48,16,4,9.26,9,1,0,Office_A,Laptop_A,33.57,0
U006,2025-12-05 17:08:48,17,4,10.71,2,1,0,Office_A,Desktop_A,7.11,0
U039,2025-12-05 17:09:48,17,4,10.53,5,1,0,Office_B,Desktop_A,8.95,0
U010,2025-12-05 22:52:48,22,4,209.4,8,3,0,Office_B,Laptop_A,14.97,1
U023,2025-12-05 22:57:48,22,4,84.41,18,1,1,Office_B,Laptop_B,13.64,1
U010,2025-12-05 23:23:48,23,4,70.09,18,1,0,Remote_VPN,Laptop_A,26.38,1
U015,2025-12-06 03:34:48,3,5,58.16,14,2,2,Unknown,Laptop_B,56.78,1
U043,2025-12-06 03:46:48,3,5,167.89,10,1,2,Unknown,Unknown_Device,7.92,1
U025,2025-12-06 03:48:48,3,5,89.48,13,1,0,Remote_VPN,Laptop_B,11.44,1
U044,2025-12-06 09:00:48,9,5,0.89,2,1,0,Office_B,Desktop_A,26.9,0
U021,2025-12-06 09:06:48,9,5,8.66,7,1,0,Office_A,Desktop_A,17.55,0
U040,2025-12-06 09:10:48,9,5,35.97,9,1,0,Office_A,Laptop_A,60.06,0
U029,2025-12-06 09:12:48,9,5,12.73,6,1,0,Office_A,Desktop_A,10.57,0
U014,2025-12-06 09:21:48,9,5,3.07,3,1,0,Office_B,Laptop_B,77.27,0
U024,2025-12-06 09:26:48,9,5,2.07,9,1,0,Office_A,Laptop_A,123.03,0
U050,2025-12-06 09:29:48,9,5,15.9,4,1,0,Office_A,Laptop_B,17.3,0
U020,2025-12-06 10:00:48,10,5,16.59,6,1,0,Office_A,Desktop_A,34.93,0
U027,2025-12-06 10:05:48,10,5,16.8,6,1,0,Remote_VPN,Desktop_A,4.61,0
U043,2025-12-06 10:06:48,10,5,110.33,22,1,1,Office_B,Laptop_A,9.89,1
U035,2025-12-06 10:10:48,10,5,9.56,11,1,0,Office_B,Desktop_A,15.37,0
U007,2025-12-06 10:10:48,10,5,3.14,2,1,0,Office_B,Desktop_A,11.02,0
U036,2025-12-06 10:16:48,10,5,9.44,6,1,0,Office_A,Laptop_A,13.36,0
U046,2025-12-06 10:17:48,10,5,3.64,6,1,0,Office_A,Laptop_A,22.57,0
U009,2025-12-06 10:18:48,10,5,17.86,5,1,0,Office_B,Laptop_A,12.51,0
U003,2025-12-06 10:19:47,10,5,25.17,5,1,0,Office_A,Desktop_A,2.02,0
U049,2025-12-06 10:19:48,10,5,0.95,5,1,0,Office_A,Desktop_A,18.46,0
U035,2025-12-06 10:22:48,10,5,28.45,2,1,0,Office_A,Laptop_B,10.95,0
U003,2025-12-06 10:24:47,10,5,14.45,6,1,0,Office_A,Desktop_A,125.92,0
U016,2025-12-06 10:24:48,10,5,7.93,3,1,0,Office_B,Desktop_A,9.51,0
U039,2025-12-06 10:26:48,10,5,1.45,5,1,0,Remote_VPN,Desktop_A,21.23,0
U035,2025-12-06 10:29:48,10,5,8.26,7,1,0,Office_A,Laptop_B,43.38,0
U025,2025-12-06 10:30:48,10,5,65.75,16,1,1,Office_A,Laptop_A,132.42,1
U026,2025-12-06 10:38:48,10,5,12.35,6,1,0,Office_A,Laptop_A,129.32,0
U034,2025-12-06 10:42:48,10,5,21.39,4,1,0,Office_A,Laptop_A,22.1,0
U027,2025-12-06 10:50:48,10,5,6.48,5,1,0,Office_A,Laptop_B,20.29,0
U008,2025-12-06 11:01:48,11,5,14.2,1,1,0,Office_A,Laptop_A,5.2,0
U049,2025-12-06 11:03:48,11,5,0.86,10,1,0,Office_B,Laptop_A,16.57,0
U032,2025-12-06 11:07:48,11,5,7.57,3,1,0,Office_B,Desktop_A,33.94,0
U021,2025-12-06 11:08:48,11,5,2.71,3,1,0,Office_B,Desktop_A,27.04,0
U006,2025-12-06 11:14:48,11,5,18.77,3,1,0,Office_B,Laptop_B,2.38,0
U035,2025-12-06 11:20:48,11,5,16.09,5,1,0,Office_B,Desktop_A,51.27,0
U038,2025-12-06 11:22:48,11,5,9.64,4,1,0,Office_B,Desktop_A,10.14,0
U050,2025-12-06 11:25:48,11,5,7.51,2,1,0,Office_B,Laptop_A,7.33,0
U021,2025-12-06 11:25:48,11,5,18.43,5,1,0,Office_B,Laptop_B,0.15,0
U047,2025-12-06 11:27:48,11,5,1.25,5,1,0,Office_A,Laptop_B,101.18,0
U019,2025-12-06 11:31:48,11,5,6.91,2,1,0,Office_A,Laptop_A,23.87,0
U002,2025-12-06 11:38:47,11,5,2.29,4,1,0,Office_B,Laptop_A,43.44,0
U001,2025-12-06 11:40:47,11,5,5.15,3,1,0,Office_A,Laptop_A,12.13,0
U034,2025-12-06 11:40:48,11,5,6.36,3,1,0,Remote_VPN,Laptop_A,114.51,0
U012,2025-12-06 11:40:48,11,5,6.61,5,1,0,Office_B,Laptop_A,27.34,0
U017,2025-12-06 11:41:48,11,5,6.03,4,1,0,Office_A,Laptop_A,3.53,0
U002,2025-12-06 11:47:47,11,5,13.74,4,1,0,Office_A,Laptop_B,30.6,0
U035,2025-12-06 11:48:48,11,5,6.73,8,1,0,Remote_VPN,Laptop_A,0.13,0
U041,2025-12-06 11:51:48,11,5,5.91,3,1,0,Office_A,Desktop_A,3.12,0
U030,2025-12-06 11:52:48,11,5,12.25,2,1,0,Remote_VPN,Laptop_A,14.54,0
U043,2025-12-06 11:53:48,11,5,60.95,16,2,0,Office_A,Unknown_Device,136.63,1
U022,2025-12-06 11:54:48,11,5,6.09,3,1,0,Office_A,Laptop_B,14.86,0
U016,2025-12-06 11:57:48,11,5,15.87,3,1,0,Remote_VPN,Laptop_A,6.13,0
U019,2025-12-06 12:00:48,12,5,10.01,7,1,0,Office_B,Laptop_A,11.32,0
U047,2025-12-06 12:00:48,12,5,21.53,4,1,0,Remote_VPN,Laptop_B,51.0,0
U016,2025-12-06 12:07:48,12,5,7.07,1,1,0,Remote_VPN,Desktop_A,13.17,0
U003,2025-12-06 12:08:47,12,5,20.08,9,1,0,Remote_VPN,Laptop_A,9.58,0
U046,2025-12-06 12:08:48,12,5,24.58,2,1,0,Office_B,Laptop_A,16.52,0
U044,2025-12-06 12:08:48,12,5,12.36,9,1,0,Office_A,Laptop_A,46.46,0
U045,2025-12-06 12:09:48,12,5,8.51,6,1,0,Office_A,Laptop_B,1.92,0
U012,2025-12-06 12:13:48,12,5,8.82,0,1,0,Office_A,Laptop_A,18.66,0
U041,2025-12-06 12:13:48,12,5,4.69,6,1,0,Remote_VPN,Laptop_A,14.39,0
U030,2025-12-06 12:13:48,12,5,4.49,4,1,0,Office_B,Laptop_A,56.0,0
U032,2025-12-06 12:15:48,12,5,1.31,8,1,0,Office_A,Laptop_A,37.16,0
U020,2025-12-06 12:17:48,12,5,9.72,3,1,0,Office_A,Desktop_A,12.32,0
U022,2025-12-06 12:22:48,12,5,16.97,4,1,0,Remote_VPN,Laptop_B,18.71,0
U014,2025-12-06 12:23:48,12,5,12.89,9,1,0,Office_A,Laptop_A,60.76,0
U019,2025-12-06 12:23:48,12,5,4.88,5,1,0,Office_A,Laptop_A,60.81,0
U004,2025-12-06 12:24:48,12,5,0.74,4,1,0,Office_B,Desktop_A,54.95,0
U013,2025-12-06 12:27:48,12,5,20.34,4,1,0,Office_B,Laptop_A,9.34,0
U035,2025-12-06 12:28:48,12,5,2.96,3,1,0,Office_A,Laptop_B,6.01,0
U022,2025-12-06 12:31:48,12,5,6.78,5,1,0,Office_B,Laptop_B,23.08,0
U022,2025-12-06 12:31:48,12,5,24.89,7,1,0,Office_A,Laptop_A,37.26,0
U024,2025-12-06 12:34:48,12,5,12.1,8,1,0,Office_A,Laptop_A,20.09,0
U024,2025-12-06 12:39:48,12,5,2.67,8,1,0,Office_A,Laptop_A,74.03,0
U030,2025-12-06 12:41:48,12,5,8.24,3,1,0,Office_A,Desktop_A,8.7,0
U032,2025-12-06 12:42:48,12,5,16.45,6,1,0,Office_A,Laptop_A,0.31,0
U013,2025-12-06 12:43:48,12,5,13.79,4,1,0,Office_B,Laptop_B,60.52,0
U011,2025-12-06 12:46:48,12,5,13.79,8,1,0,Office_B,Laptop_B,29.69,0
U021,2025-12-06 12:47:48,12,5,21.0,6,1,0,Office_A,Desktop_A,3.78,0
U022,2025-12-06 12:50:48,12,5,13.75,2,1,0,Office_B,Laptop_A,45.66,0
U040,2025-12-06 12:53:48,12,5,4.84,6,1,0,Remote_VPN,Laptop_A,1.51,0
U020,2025-12-06 12:57:48,12,5,14.42,4,1,0,Office_A,Laptop_A,2.87,0
U047,2025-12-06 12:59:48,12,5,21.18,4,1,0,Office_A,Desktop_A,28.65,0
U028,2025-12-06 13:00:48,13,5,19.15,3,1,0,Office_B,Laptop_A,17.62,0
U010,2025-12-06 13:03:48,13,5,85.29,18,1,1,Remote_VPN,Laptop_B,71.07,1
U009,2025-12-06 13:08:48,13,5,7.76,6,1,0,Remote_VPN,Laptop_A,12.25,0
U002,2025-12-06 13:09:47,13,5,8.49,5,1,0,Office_B,Laptop_B,57.39,0
U011,2025-12-06 13:17:48,13,5,10.54,6,1,0,Office_A,Desktop_A,37.27,0
U036,2025-12-06 13:21:48,13,5,7.02,4,1,0,Office_A,Desktop_A,5.29,0
U039,2025-12-06 13:25:48,13,5,3.04,2,1,0,Office_A,Laptop_A,11.24,0
U002,2025-12-06 13:29:47,13,5,3.11,10,1,0,Office_B,Desktop_A,53.29,0
U013,2025-12-06 13:29:48,13,5,6.94,5,1,0,Office_A,Desktop_A,32.68,0
U009,2025-12-06 13:31:48,13,5,11.03,3,1,0,Remote_VPN,Desktop_A,71.97,0
U017,2025-12-06 13:34:48,13,5,4.32,2,1,0,Office_A,Laptop_A,44.2,0
U035,2025-12-06 13:36:48,13,5,2.36,3,1,0,Office_B,Desktop_A,29.21,0
U032,2025-12-06 13:40:48,13,5,13.38,10,1,0,Office_A,Laptop_B,36.59,0
U050,2025-12-06 13:42:48,13,5,5.71,7,1,0,Office_A,Laptop_B,5.81,0
U009,2025-12-06 13:52:48,13,5,4.53,6,1,0,Remote_VPN,Desktop_A,7.67,0
U001,2025-12-06 13:54:47,13,5,10.03,5,1,0,Office_A,Laptop_A,15.37,0
U030,2025-12-06 13:58:48,13,5,2.85,2,1,0,Remote_VPN,Laptop_B,90.47,0
U050,2025-12-06 14:06:48,14,5,17.84,7,1,0,Office_A,Laptop_A,2.38,0
U040,2025-12-06 14:08:48,14,5,12.51,7,1,0,Office_A,Laptop_B,18.99,0
U040,2025-12-06 14:08:48,14,5,4.67,3,1,0,Office_B,Laptop_A,0.26,0
U004,2025-12-06 14:11:47,14,5,23.98,1,1,0,Office_B,Laptop_B,25.85,0
U011,2025-12-06 14:13:48,14,5,9.45,1,1,0,Remote_VPN,Laptop_A,2.89,0
U050,2025-12-06 14:20:48,14,5,14.49,3,1,0,Remote_VPN,Laptop_A,1.88,0
U050,2025-12-06 14:20:48,14,5,9.72,5,1,0,Office_A,Laptop_A,111.25,0
U036,2025-12-06 14:23:48,14,5,10.37,4,1,0,Office_A,Laptop_A,48.51,0
U017,2025-12-06 14:23:48,14,5,13.51,4,1,0,Office_B,Laptop_A,69.73,0
U045,2025-12-06 14:27:48,14,5,3.03,4,1,0,Office_B,Desktop_A,38.51,0
U016,2025-12-06 14:35:48,14,5,13.97,3,1,0,Office_B,Laptop_B,41.05,0
U005,2025-12-06 14:40:48,14,5,14.3,4,1,0,Office_A,Laptop_B,17.19,0
U048,2025-12-06 14:41:48,14,5,4.49,3,1,0,Office_A,Laptop_B,41.14,0
U016,2025-12-06 14:51:48,14,5,8.5,2,1,0,Office_A,Laptop_A,46.47,0
U009,2025-12-06 14:54:48,14,5,3.97,2,1,0,Office_A,Laptop_A,18.93,0
U043,2025-12-06 14:57:48,14,5,135.48,13,1,0,Office_B,Laptop_A,1.67,1
U032,2025-12-06 14:57:48,14,5,0.4,5,1,0,Remote_VPN,Laptop_A,9.9,0
U015,2025-12-06 15:09:48,15,5,73.18,21,2,1,Office_B,Unknown_Device,10.48,1
U042,2025-12-06 15:10:48,15,5,6.42,6,1,0,Office_B,Laptop_A,4.49,0
U008,2025-12-06 15:10:48,15,5,6.24,8,1,0,Office_A,Laptop_B,1.6,0
U022,2025-12-06 15:14:48,15,5,7.04,5,1,0,Office_A,Laptop_A,0.26,0
U017,2025-12-06 15:14:48,15,5,21.6,4,1,0,Office_B,Desktop_A,27.06,0
U050,2025-12-06 15:25:48,15,5,8.13,4,1,0,Office_A,Laptop_B,0.51,0
U001,2025-12-06 15:29:47,15,5,15.3,2,1,0,Office_A,Desktop_A,22.36,0
U024,2025-12-06 15:36:48,15,5,5.34,3,1,0,Office_A,Laptop_A,26.36,0
U024,2025-12-06 15:36:48,15,5,7.36,4,1,0,Office_B,Laptop_A,49.74,0
U046,2025-12-06 15:37:48,15,5,4.87,6,1,0,Office_A,Laptop_A,67.11,0
U015,2025-12-06 15:42:48,15,5,74.19,18,1,0,Remote_VPN,Unknown_Device,64.68,1
U008,2025-12-06 15:44:48,15,5,4.29,6,1,0,Office_A,Laptop_B,7.31,0
U028,2025-12-06 15:57:48,15,5,16.34,5,1,0,Office_A,Laptop_B,30.13,0
U020,2025-12-06 15:59:48,15,5,3.73,3,1,0,Office_A,Laptop_A,50.07,0
U036,2025-12-06 16:03:48,16,5,6.21,7,1,0,Office_A,Desktop_A,8.61,0
U015,2025-12-06 16:25:48,16,5,142.29,15,1,0,Unknown,Unknown_Device,37.49,1
U038,2025-12-06 16:32:48,16,5,16.6,4,1,0,Office_B,Laptop_B,3.51,0
U044,2025-12-06 16:33:48,16,5,10.47,6,1,0,Office_A,Laptop_B,92.13,0
U013,2025-12-06 16:47:48,16,5,4.61,2,1,0,Office_A,Laptop_B,37.7,0
U050,2025-12-06 16:56:48,16,5,17.01,2,1,0,Office_A,Desktop_A,29.27,0
U010,2025-12-06 16:57:48,16,5,58.86,15,1,0,Office_A,Laptop_A,19.36,1
U025,2025-12-06 17:18:48,17,5,51.03,11,3,0,Remote_VPN,Desktop_A,19.48,1
U044,2025-12-06 17:20:48,17,5,6.52,3,1,0,Office_A,Desktop_A,19.43,0
U026,2025-12-06 17:27:48,17,5,2.74,4,1,0,Office_A,Laptop_B,131.75,0
U037,2025-12-06 22:06:48,22,5,53.19,27,3,0,Unknown,Laptop_A,59.45,1
U010,2025-12-06 22:11:48,22,5,63.16,13,2,0,Office_B,Laptop_A,13.56,1
U025,2025-12-06 22:47:48,22,5,48.55,19,3,0,Unknown,Laptop_A,16.15,1
U015,2025-12-06 23:02:48,23,5,70.98,13,2,0,Remote_VPN,Laptop_B,13.97,1
U023,2025-12-06 23:23:48,23,5,48.81,12,3,1,Unknown,Unknown_Device,5.47,1
U043,2025-12-06 23:42:48,23,5,69.67,9,2,1,Office_B,Desktop_A,7.26,1
U025,2025-12-06 23:52:48,23,5,88.44,13,4,0,Office_B,Unknown_Device,9.24,1
U033,2025-12-06 23:55:48,23,5,53.74,17,1,0,Office_B,Unknown_Device,21.31,1
U015,2025-12-07 01:18:48,1,6,82.32,15,2,0,Office_B,Laptop_B,94.47,1
U023,2025-12-07 02:41:48,2,6,78.32,19,1,2,Office_A,Unknown_Device,1.94,1
U037,2025-12-07 03:09:48,3,6,45.66,12,2,0,Remote_VPN,Laptop_B,0.12,1
U049,2025-12-07 09:06:48,9,6,4.96,5,1,0,Office_A,Laptop_B,1.45,0
U016,2025-12-07 09:08:48,9,6,11.43,4,1,0,Office_A,Laptop_A,15.8,0
U024,2025-12-07 09:10:48,9,6,1.38,4,1,0,Office_B,Desktop_A,0.7,0
U028,2025-12-07 09:12:48,9,6,11.03,3,1,0,Office_B,Desktop_A,45.04,0
U033,2025-12-07 09:14:48,9,6,145.06,13,1,0,Remote_VPN,Unknown_Device,72.23,1
U037,2025-12-07 09:22:48,9,6,89.19,17,1,0,Unknown,Laptop_A,69.89,1
U038,2025-12-07 09:27:48,9,6,0.96,7,1,0,Office_A,Desktop_A,15.46,0
U015,2025-12-07 09:30:48,9,6,132.24,9,2,1,Office_B,Unknown_Device,22.95,1
U012,2025-12-07 09:48:48,9,6,8.75,11,1,0,Office_B,Laptop_A,91.23,0
U027,2025-12-07 09:52:48,9,6,11.21,3,1,0,Office_A,Laptop_A,7.4,0
U042,2025-12-07 09:54:48,9,6,23.84,4,1,0,Office_A,Laptop_A,50.58,0
U013,2025-12-07 10:05:48,10,6,10.14,7,1,0,Office_A,Laptop_A,83.25,0
U007,2025-12-07 10:07:48,10,6,6.64,7,1,0,Office_A,Desktop_A,75.13,0
U035,2025-12-07 10:08:48,10,6,10.46,7,1,0,Office_B,Desktop_A,46.7,0
U012,2025-12-07 10:08:48,10,6,3.78,8,1,0,Office_A,Desktop_A,38.05,0
U014,2025-12-07 10:08:48,10,6,42.03,7,1,0,Office_A,Desktop_A,44.97,0
U016,2025-12-07 10:19:48,10,6,4.87,4,1,0,Office_A,Desktop_A,24.91,0
U032,2025-12-07 10:26:48,10,6,13.84,3,1,0,Office_B,Laptop_B,8.21,0
U042,2025-12-07 10:28:48,10,6,5.39,6,1,0,Office_A,Laptop_A,7.84,0
U021,2025-12-07 10:31:48,10,6,11.9,6,1,0,Office_A,Laptop_A,53.54,0
U040,2025-12-07 10:33:48,10,6,2.7,7,1,0,Remote_VPN,Laptop_B,6.35,0
U046,2025-12-07 10:34:48,10,6,9.17,8,1,0,Office_A,Laptop_A,2.61,0
U039,2025-12-07 10:34:48,10,6,5.66,3,1,0,Office_A,Desktop_A,3.07,0
U039,2025-12-07 10:43:48,10,6,12.21,3,1,0,Office_A,Laptop_A,62.9,0
U020,2025-12-07 10:43:48,10,6,7.79,3,1,0,Office_B,Laptop_B,4.31,0
U044,2025-12-07 10:45:48,10,6,8.29,9,1,0,Office_A,Laptop_A,52.6,0
U031,2025-12-07 10:46:48,10,6,3.03,3,1,0,Remote_VPN,Laptop_A,59.65,0
U031,2025-12-07 10:51:48,10,6,5.48,1,1,0,Office_B,Desktop_A,17.84,0
U028,2025-12-07 10:53:48,10,6,10.87,5,1,0,Remote_VPN,Desktop_A,17.64,0
U033,2025-12-07 10:55:48,10,6,82.2,13,1,1,Office_A,Unknown_Device,46.99,1
U044,2025-12-07 10:56:48,10,6,8.43,4,1,0,Office_B,Desktop_A,1.3,0
U021,2025-12-07 10:57:48,10,6,10.05,8,1,0,Office_A,Laptop_A,0.09,0
U048,2025-12-07 10:58:48,10,6,2.9,7,1,0,Office_A,Laptop_A,11.93,0
U022,2025-12-07 11:08:48,11,6,3.44,4,1,0,Office_B,Laptop_A,18.59,0
U017,2025-12-07 11:08:48,11,6,1.9,3,1,0,Office_B,Desktop_A,5.7,0
U041,2025-12-07 11:15:48,11,6,9.09,5,1,0,Office_A,Laptop_A,24.36,0
U032,2025-12-07 11:17:48,11,6,8.92,2,1,0,Office_A,Laptop_A,26.8,0
U008,2025-12-07 11:18:48,11,6,7.24,6,1,0,Office_B,Desktop_A,6.11,0
U039,2025-12-07 11:18:48,11,6,6.46,5,1,0,Office_B,Laptop_A,42.74,0
U001,2025-12-07 11:26:47,11,6,14.01,6,1,0,Remote_VPN,Laptop_B,0.02,0
U034,2025-12-07 11:27:48,11,6,4.08,7,1,0,Office_B,Desktop_A,4.7,0
U047,2025-12-07 11:28:48,11,6,11.14,4,1,0,Office_A,Laptop_A,4.64,0
U024,2025-12-07 11:29:48,11,6,9.14,6,1,0,Office_B,Laptop_A,4.42,0
U027,2025-12-07 11:31:48,11,6,12.75,3,1,0,Office_A,Desktop_A,37.29,0
U012,2025-12-07 11:34:48,11,6,9.92,2,1,0,Office_B,Laptop_B,11.8,0
U015,2025-12-07 11:39:48,11,6,92.83,13,2,0,Unknown,Desktop_A,27.99,1
U016,2025-12-07 11:48:48,11,6,13.76,6,1,0,Office_A,Desktop_A,22.63,0
U042,2025-12-07 11:50:48,11,6,12.28,3,1,0,Office_A,Laptop_B,11.97,0
U039,2025-12-07 11:51:48,11,6,8.34,5,1,0,Office_A,Desktop_A,63.35,0
U015,2025-12-07 11:54:48,11,6,40.85,16,1,0,Office_A,Unknown_Device,54.9,1
U026,2025-12-07 11:58:48,11,6,8.31,4,1,0,Office_A,Desktop_A,36.53,0
U024,2025-12-07 12:02:48,12,6,1.5,5,1,0,Office_A,Laptop_A,9.43,0
U001,2025-12-07 12:03:47,12,6,1.25,5,1,0,Office_A,Laptop_A,12.11,0
U035,2025-12-07 12:05:48,12,6,5.01,5,1,0,Office_B,Laptop_A,8.28,0
U037,2025-12-07 12:11:48,12,6,48.72,13,1,0,Remote_VPN,Laptop_A,48.18,1
U013,2025-12-07 12:11:48,12,6,19.54,6,1,0,Office_B,Laptop_A,102.45,0
U008,2025-12-07 12:14:48,12,6,6.55,5,1,0,Office_B,Laptop_B,33.59,0
U031,2025-12-07 12:16:48,12,6,1.07,4,1,0,Remote_VPN,Desktop_A,5.2,0
U035,2025-12-07 12:18:48,12,6,6.2,4,1,0,Office_A,Desktop_A,17.54,0
U017,2025-12-07 12:21:48,12,6,1.59,9,1,0,Office_B,Desktop_A,28.42,0
U012,2025-12-07 12:24:48,12,6,3.68,2,1,0,Office_A,Laptop_A,3.12,0
U033,2025-12-07 12:25:48,12,6,69.67,10,4,0,Remote_VPN,Laptop_A,36.07,1
